subj_idx,ss_presented,inhibited,ssd,rt
102,0,-999,-999.0,687.0
102,0,-999,-999.0,695.0
102,1,1,200.0,-999.0
102,0,-999,-999.0,533.0
102,0,-999,-999.0,557.0
102,0,-999,-999.0,541.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,498.0
102,0,-999,-999.0,575.0
102,1,1,300.0,-999.0
102,0,-999,-999.0,671.0
102,0,-999,-999.0,583.0
102,1,0,300.0,384.0
102,1,1,350.0,-999.0
102,1,1,400.0,-999.0
102,0,-999,-999.0,639.0
102,0,-999,-999.0,509.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,724.0
102,1,0,300.0,340.0
102,0,-999,-999.0,877.0
102,0,-999,-999.0,477.0
102,0,-999,-999.0,380.0
102,0,-999,-999.0,435.0
102,1,0,400.0,527.0
102,0,-999,-999.0,716.0
102,0,-999,-999.0,581.0
102,0,-999,-999.0,487.0
102,1,0,350.0,447.0
102,1,0,300.0,449.0
102,0,-999,-999.0,470.0
102,0,-999,-999.0,489.0
102,0,-999,-999.0,495.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,668.0
102,0,-999,-999.0,602.0
102,0,-999,-999.0,522.0
102,1,0,300.0,388.0
102,0,-999,-999.0,724.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,466.0
102,0,-999,-999.0,602.0
102,0,-999,-999.0,504.0
102,0,-999,-999.0,446.0
102,0,-999,-999.0,645.0
102,0,-999,-999.0,601.0
102,0,-999,-999.0,662.0
102,0,-999,-999.0,506.0
102,1,0,300.0,479.0
102,0,-999,-999.0,882.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,528.0
102,0,-999,-999.0,719.0
102,1,0,300.0,564.0
102,0,-999,-999.0,515.0
102,1,0,250.0,470.0
102,0,-999,-999.0,585.0
102,0,-999,-999.0,647.0
102,0,-999,-999.0,519.0
102,0,-999,-999.0,414.0
102,0,-999,-999.0,591.0
102,0,-999,-999.0,458.0
102,0,-999,-999.0,506.0
102,0,-999,-999.0,422.0
102,0,-999,-999.0,507.0
102,0,-999,-999.0,526.0
102,0,-999,-999.0,470.0
102,0,-999,-999.0,561.0
102,1,1,200.0,-999.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,685.0
102,1,0,300.0,585.0
102,0,-999,-999.0,511.0
102,0,-999,-999.0,717.0
102,0,-999,-999.0,643.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,416.0
102,1,1,300.0,-999.0
102,0,-999,-999.0,818.0
102,0,-999,-999.0,586.0
102,0,-999,-999.0,1145.0
102,1,0,450.0,446.0
102,0,-999,-999.0,488.0
102,0,-999,-999.0,534.0
102,0,-999,-999.0,732.0
102,1,0,350.0,380.0
102,0,-999,-999.0,469.0
102,1,0,350.0,230.0
102,0,-999,-999.0,416.0
102,0,-999,-999.0,336.0
102,0,-999,-999.0,539.0
102,1,1,300.0,-999.0
102,0,-999,-999.0,599.0
102,0,-999,-999.0,298.0
102,1,0,350.0,441.0
102,0,-999,-999.0,420.0
102,1,0,300.0,468.0
102,0,-999,-999.0,435.0
102,1,1,300.0,-999.0
102,0,-999,-999.0,549.0
102,0,-999,-999.0,740.0
102,1,0,350.0,485.0
102,0,-999,-999.0,494.0
102,0,-999,-999.0,784.0
102,0,-999,-999.0,586.0
102,0,-999,-999.0,530.0
102,0,-999,-999.0,372.0
102,0,-999,-999.0,453.0
102,0,-999,-999.0,517.0
102,0,-999,-999.0,395.0
102,0,-999,-999.0,521.0
102,1,0,300.0,477.0
102,0,-999,-999.0,673.0
102,0,-999,-999.0,406.0
102,0,-999,-999.0,543.0
102,0,-999,-999.0,544.0
102,0,-999,-999.0,532.0
102,0,-999,-999.0,640.0
102,0,-999,-999.0,499.0
102,0,-999,-999.0,614.0
102,0,-999,-999.0,623.0
102,0,-999,-999.0,556.0
102,0,-999,-999.0,540.0
102,0,-999,-999.0,418.0
102,0,-999,-999.0,417.0
102,0,-999,-999.0,502.0
102,1,0,250.0,377.0
102,0,-999,-999.0,426.0
102,1,1,200.0,-999.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,526.0
102,0,-999,-999.0,585.0
102,0,-999,-999.0,398.0
102,0,-999,-999.0,428.0
102,1,1,250.0,-999.0
102,1,0,300.0,452.0
102,1,1,250.0,-999.0
102,0,-999,-999.0,476.0
102,1,0,300.0,403.0
102,0,-999,-999.0,588.0
102,1,1,300.0,-999.0
102,0,-999,-999.0,530.0
102,0,-999,-999.0,649.0
102,0,-999,-999.0,473.0
102,0,-999,-999.0,503.0
102,0,-999,-999.0,456.0
102,0,-999,-999.0,461.0
102,0,-999,-999.0,406.0
103,1,1,200.0,-999.0
103,0,-999,-999.0,644.0
103,0,-999,-999.0,662.0
103,1,1,300.0,-999.0
103,0,-999,-999.0,434.0
103,0,-999,-999.0,934.0
103,0,-999,-999.0,769.0
103,1,0,350.0,445.0
103,0,-999,-999.0,547.0
103,0,-999,-999.0,828.0
103,1,1,300.0,-999.0
103,1,0,350.0,382.0
103,0,-999,-999.0,625.0
103,0,-999,-999.0,606.0
103,0,-999,-999.0,756.0
103,0,-999,-999.0,916.0
103,1,1,300.0,-999.0
103,0,-999,-999.0,727.0
103,1,1,350.0,-999.0
103,0,-999,-999.0,623.0
103,1,1,400.0,-999.0
103,0,-999,-999.0,602.0
103,1,1,450.0,-999.0
103,0,-999,-999.0,475.0
103,0,-999,-999.0,588.0
103,0,-999,-999.0,1145.0
103,0,-999,-999.0,745.0
103,0,-999,-999.0,779.0
103,0,-999,-999.0,887.0
103,0,-999,-999.0,866.0
103,1,1,500.0,-999.0
103,0,-999,-999.0,459.0
103,0,-999,-999.0,552.0
103,0,-999,-999.0,686.0
103,1,0,250.0,330.0
103,0,-999,-999.0,613.0
103,0,-999,-999.0,545.0
103,1,1,550.0,-999.0
103,0,-999,-999.0,606.0
103,0,-999,-999.0,959.0
103,1,1,600.0,-999.0
103,0,-999,-999.0,545.0
103,0,-999,-999.0,815.0
103,0,-999,-999.0,800.0
103,1,0,650.0,827.0
103,0,-999,-999.0,535.0
103,0,-999,-999.0,687.0
103,0,-999,-999.0,949.0
103,0,-999,-999.0,895.0
103,0,-999,-999.0,1149.0
103,0,-999,-999.0,852.0
103,0,-999,-999.0,669.0
103,0,-999,-999.0,656.0
103,0,-999,-999.0,932.0
103,0,-999,-999.0,857.0
103,0,-999,-999.0,737.0
103,0,-999,-999.0,821.0
103,0,-999,-999.0,860.0
103,0,-999,-999.0,590.0
103,0,-999,-999.0,730.0
103,0,-999,-999.0,874.0
103,1,1,200.0,-999.0
103,1,1,250.0,-999.0
103,0,-999,-999.0,508.0
103,0,-999,-999.0,1149.0
103,0,-999,-999.0,517.0
103,1,0,550.0,575.0
103,0,-999,-999.0,680.0
103,0,-999,-999.0,639.0
103,0,-999,-999.0,525.0
103,0,-999,-999.0,475.0
103,0,-999,-999.0,445.0
103,0,-999,-999.0,681.0
103,0,-999,-999.0,517.0
103,1,0,500.0,611.0
103,0,-999,-999.0,394.0
103,0,-999,-999.0,540.0
103,1,0,450.0,443.0
103,1,1,400.0,-999.0
103,0,-999,-999.0,638.0
103,0,-999,-999.0,682.0
103,0,-999,-999.0,828.0
103,0,-999,-999.0,702.0
103,1,0,450.0,599.0
103,1,1,400.0,-999.0
103,0,-999,-999.0,652.0
103,0,-999,-999.0,486.0
103,0,-999,-999.0,511.0
103,0,-999,-999.0,665.0
103,0,-999,-999.0,821.0
103,1,1,450.0,-999.0
103,0,-999,-999.0,589.0
103,0,-999,-999.0,601.0
103,0,-999,-999.0,483.0
103,0,-999,-999.0,811.0
103,1,1,500.0,-999.0
103,0,-999,-999.0,695.0
103,0,-999,-999.0,810.0
103,0,-999,-999.0,451.0
103,0,-999,-999.0,973.0
103,0,-999,-999.0,1088.0
103,1,1,550.0,-999.0
103,0,-999,-999.0,715.0
103,0,-999,-999.0,892.0
103,1,1,600.0,-999.0
103,1,0,650.0,700.0
103,0,-999,-999.0,677.0
103,0,-999,-999.0,933.0
103,0,-999,-999.0,1009.0
103,1,0,600.0,472.0
103,0,-999,-999.0,1137.0
103,1,1,600.0,-999.0
103,0,-999,-999.0,557.0
103,1,0,650.0,754.0
103,0,-999,-999.0,494.0
103,0,-999,-999.0,1000.0
103,0,-999,-999.0,1168.0
103,1,1,600.0,-999.0
103,0,-999,-999.0,635.0
103,1,1,650.0,-999.0
103,0,-999,-999.0,386.0
103,0,-999,-999.0,793.0
103,0,-999,-999.0,952.0
103,0,-999,-999.0,841.0
103,0,-999,-999.0,959.0
103,0,-999,-999.0,703.0
103,0,-999,-999.0,867.0
103,0,-999,-999.0,709.0
103,0,-999,-999.0,885.0
103,0,-999,-999.0,769.0
103,0,-999,-999.0,592.0
103,0,-999,-999.0,925.0
103,0,-999,-999.0,984.0
103,0,-999,-999.0,946.0
103,0,-999,-999.0,962.0
103,0,-999,-999.0,770.0
103,0,-999,-999.0,850.0
103,0,-999,-999.0,804.0
103,0,-999,-999.0,696.0
103,0,-999,-999.0,538.0
103,0,-999,-999.0,912.0
103,0,-999,-999.0,729.0
103,1,1,550.0,-999.0
103,0,-999,-999.0,463.0
103,0,-999,-999.0,719.0
103,1,1,600.0,-999.0
103,0,-999,-999.0,490.0
103,0,-999,-999.0,567.0
103,0,-999,-999.0,794.0
103,0,-999,-999.0,797.0
103,0,-999,-999.0,751.0
103,1,0,700.0,844.0
103,0,-999,-999.0,589.0
103,1,0,650.0,551.0
103,0,-999,-999.0,441.0
103,0,-999,-999.0,608.0
103,0,-999,-999.0,784.0
103,0,-999,-999.0,777.0
103,0,-999,-999.0,794.0
103,0,-999,-999.0,742.0
103,1,1,600.0,-999.0
103,1,0,650.0,448.0
103,1,0,650.0,535.0
103,1,0,600.0,464.0
103,0,-999,-999.0,1023.0
103,0,-999,-999.0,584.0
103,1,0,550.0,722.0
103,0,-999,-999.0,543.0
103,0,-999,-999.0,761.0
103,0,-999,-999.0,1148.0
103,1,1,500.0,-999.0
103,1,0,550.0,617.0
103,0,-999,-999.0,689.0
103,0,-999,-999.0,977.0
103,0,-999,-999.0,876.0
103,0,-999,-999.0,892.0
103,1,1,500.0,-999.0
103,0,-999,-999.0,751.0
103,1,1,550.0,-999.0
103,0,-999,-999.0,803.0
103,0,-999,-999.0,1077.0
103,1,1,600.0,-999.0
103,1,0,650.0,775.0
103,0,-999,-999.0,1012.0
103,0,-999,-999.0,991.0
103,0,-999,-999.0,1046.0
103,0,-999,-999.0,874.0
103,0,-999,-999.0,1233.0
103,0,-999,-999.0,909.0
103,0,-999,-999.0,529.0
103,1,0,600.0,732.0
103,0,-999,-999.0,878.0
103,0,-999,-999.0,758.0
103,0,-999,-999.0,1246.0
103,1,0,500.0,405.0
103,0,-999,-999.0,826.0
103,0,-999,-999.0,782.0
103,0,-999,-999.0,893.0
103,0,-999,-999.0,765.0
103,1,1,450.0,-999.0
103,0,-999,-999.0,525.0
103,0,-999,-999.0,754.0
103,1,0,500.0,679.0
103,0,-999,-999.0,626.0
103,0,-999,-999.0,636.0
103,0,-999,-999.0,627.0
103,1,0,450.0,633.0
103,0,-999,-999.0,674.0
103,1,1,400.0,-999.0
103,1,0,450.0,502.0
103,0,-999,-999.0,1054.0
103,0,-999,-999.0,868.0
103,0,-999,-999.0,968.0
103,0,-999,-999.0,929.0
103,0,-999,-999.0,515.0
103,0,-999,-999.0,863.0
103,0,-999,-999.0,957.0
103,0,-999,-999.0,1008.0
103,0,-999,-999.0,851.0
103,0,-999,-999.0,716.0
103,0,-999,-999.0,904.0
103,1,1,400.0,-999.0
103,0,-999,-999.0,580.0
103,0,-999,-999.0,662.0
103,0,-999,-999.0,898.0
103,0,-999,-999.0,543.0
103,0,-999,-999.0,853.0
103,1,0,450.0,598.0
103,1,1,400.0,-999.0
103,1,1,450.0,-999.0
103,0,-999,-999.0,665.0
103,0,-999,-999.0,721.0
103,0,-999,-999.0,613.0
103,0,-999,-999.0,865.0
103,0,-999,-999.0,858.0
103,0,-999,-999.0,530.0
103,0,-999,-999.0,731.0
103,1,1,500.0,-999.0
103,1,0,550.0,534.0
103,0,-999,-999.0,608.0
103,0,-999,-999.0,806.0
103,0,-999,-999.0,780.0
103,1,1,500.0,-999.0
103,0,-999,-999.0,470.0
103,0,-999,-999.0,625.0
103,0,-999,-999.0,843.0
103,1,0,600.0,756.0
103,0,-999,-999.0,960.0
103,1,1,550.0,-999.0
103,0,-999,-999.0,638.0
103,0,-999,-999.0,648.0
103,0,-999,-999.0,662.0
103,1,0,550.0,845.0
103,0,-999,-999.0,832.0
104,0,-999,-999.0,406.0
104,0,-999,-999.0,264.0
104,0,-999,-999.0,352.0
104,0,-999,-999.0,340.0
104,0,-999,-999.0,357.0
104,0,-999,-999.0,339.0
104,0,-999,-999.0,316.0
104,0,-999,-999.0,238.0
104,0,-999,-999.0,315.0
104,0,-999,-999.0,351.0
104,1,1,150.0,-999.0
104,0,-999,-999.0,326.0
104,0,-999,-999.0,336.0
104,0,-999,-999.0,368.0
104,0,-999,-999.0,344.0
104,1,0,200.0,372.0
104,0,-999,-999.0,459.0
104,0,-999,-999.0,697.0
104,0,-999,-999.0,391.0
104,0,-999,-999.0,333.0
104,0,-999,-999.0,321.0
104,1,0,150.0,440.0
104,0,-999,-999.0,368.0
104,0,-999,-999.0,337.0
104,0,-999,-999.0,400.0
104,1,1,100.0,-999.0
104,1,1,150.0,-999.0
104,0,-999,-999.0,333.0
104,0,-999,-999.0,421.0
104,1,1,200.0,-999.0
104,0,-999,-999.0,351.0
104,1,0,250.0,442.0
104,0,-999,-999.0,422.0
104,0,-999,-999.0,564.0
104,1,0,200.0,289.0
104,0,-999,-999.0,437.0
104,0,-999,-999.0,364.0
104,1,0,200.0,371.0
104,0,-999,-999.0,430.0
104,0,-999,-999.0,412.0
104,1,0,150.0,332.0
104,0,-999,-999.0,504.0
104,0,-999,-999.0,389.0
104,0,-999,-999.0,373.0
104,0,-999,-999.0,451.0
104,0,-999,-999.0,590.0
104,0,-999,-999.0,407.0
104,0,-999,-999.0,453.0
104,0,-999,-999.0,392.0
104,1,1,100.0,-999.0
104,0,-999,-999.0,392.0
104,1,0,150.0,475.0
104,1,1,100.0,-999.0
104,0,-999,-999.0,432.0
104,1,1,150.0,-999.0
104,0,-999,-999.0,403.0
104,0,-999,-999.0,357.0
104,0,-999,-999.0,484.0
104,0,-999,-999.0,439.0
104,1,0,200.0,411.0
104,1,1,150.0,-999.0
104,0,-999,-999.0,361.0
104,0,-999,-999.0,439.0
104,0,-999,-999.0,312.0
104,0,-999,-999.0,371.0
104,0,-999,-999.0,286.0
104,0,-999,-999.0,496.0
104,0,-999,-999.0,474.0
104,1,1,150.0,-999.0
104,1,0,200.0,515.0
104,0,-999,-999.0,580.0
104,0,-999,-999.0,420.0
104,0,-999,-999.0,398.0
104,0,-999,-999.0,425.0
104,0,-999,-999.0,470.0
104,0,-999,-999.0,365.0
104,0,-999,-999.0,247.0
104,0,-999,-999.0,458.0
104,0,-999,-999.0,389.0
104,0,-999,-999.0,942.0
104,0,-999,-999.0,406.0
104,1,0,150.0,201.0
104,0,-999,-999.0,523.0
104,0,-999,-999.0,423.0
104,0,-999,-999.0,233.0
104,1,0,100.0,353.0
104,0,-999,-999.0,395.0
104,0,-999,-999.0,392.0
104,1,0,50.0,360.0
104,1,1,50.0,-999.0
104,0,-999,-999.0,285.0
104,0,-999,-999.0,430.0
104,0,-999,-999.0,393.0
104,0,-999,-999.0,526.0
104,0,-999,-999.0,424.0
104,0,-999,-999.0,428.0
104,0,-999,-999.0,392.0
104,0,-999,-999.0,357.0
104,1,0,200.0,561.0
104,1,0,100.0,363.0
104,1,1,50.0,-999.0
104,0,-999,-999.0,484.0
104,0,-999,-999.0,470.0
104,1,1,100.0,-999.0
104,0,-999,-999.0,369.0
104,1,0,150.0,270.0
104,0,-999,-999.0,571.0
104,1,1,100.0,-999.0
104,0,-999,-999.0,479.0
104,1,0,150.0,390.0
104,0,-999,-999.0,654.0
104,0,-999,-999.0,549.0
104,0,-999,-999.0,510.0
104,0,-999,-999.0,424.0
104,0,-999,-999.0,542.0
104,1,1,150.0,-999.0
104,1,0,200.0,334.0
104,0,-999,-999.0,501.0
104,0,-999,-999.0,340.0
104,0,-999,-999.0,450.0
104,1,1,100.0,-999.0
104,0,-999,-999.0,417.0
104,0,-999,-999.0,415.0
104,0,-999,-999.0,329.0
104,0,-999,-999.0,429.0
104,0,-999,-999.0,345.0
104,0,-999,-999.0,475.0
104,0,-999,-999.0,509.0
104,1,0,150.0,1232.0
104,0,-999,-999.0,290.0
104,0,-999,-999.0,578.0
104,0,-999,-999.0,406.0
104,0,-999,-999.0,331.0
104,1,1,50.0,-999.0
104,0,-999,-999.0,415.0
104,0,-999,-999.0,338.0
104,1,0,100.0,158.0
104,1,0,50.0,398.0
104,0,-999,-999.0,466.0
104,1,0,50.0,467.0
104,1,0,100.0,355.0
104,1,1,50.0,-999.0
104,1,1,100.0,-999.0
104,0,-999,-999.0,401.0
104,0,-999,-999.0,455.0
104,0,-999,-999.0,449.0
104,0,-999,-999.0,367.0
104,0,-999,-999.0,390.0
104,0,-999,-999.0,687.0
104,0,-999,-999.0,318.0
104,0,-999,-999.0,453.0
104,0,-999,-999.0,357.0
104,0,-999,-999.0,413.0
104,0,-999,-999.0,401.0
104,0,-999,-999.0,310.0
104,0,-999,-999.0,455.0
104,0,-999,-999.0,500.0
104,0,-999,-999.0,514.0
104,0,-999,-999.0,217.0
104,1,0,150.0,419.0
104,0,-999,-999.0,361.0
104,0,-999,-999.0,500.0
104,1,0,50.0,376.0
104,0,-999,-999.0,552.0
104,1,0,100.0,667.0
104,0,-999,-999.0,487.0
104,0,-999,-999.0,375.0
104,0,-999,-999.0,452.0
104,0,-999,-999.0,429.0
104,1,1,50.0,-999.0
104,0,-999,-999.0,439.0
104,0,-999,-999.0,355.0
104,0,-999,-999.0,451.0
104,0,-999,-999.0,402.0
104,0,-999,-999.0,357.0
104,0,-999,-999.0,257.0
104,1,0,100.0,473.0
104,0,-999,-999.0,433.0
104,0,-999,-999.0,488.0
104,0,-999,-999.0,555.0
104,0,-999,-999.0,535.0
104,1,1,50.0,-999.0
104,0,-999,-999.0,372.0
104,0,-999,-999.0,416.0
104,0,-999,-999.0,374.0
104,0,-999,-999.0,622.0
104,0,-999,-999.0,487.0
104,1,0,100.0,496.0
104,0,-999,-999.0,345.0
104,0,-999,-999.0,471.0
104,1,0,50.0,400.0
104,0,-999,-999.0,463.0
104,0,-999,-999.0,349.0
104,0,-999,-999.0,228.0
104,0,-999,-999.0,415.0
104,0,-999,-999.0,381.0
104,0,-999,-999.0,421.0
104,0,-999,-999.0,423.0
104,1,0,100.0,452.0
104,1,1,50.0,-999.0
104,1,1,100.0,-999.0
104,0,-999,-999.0,375.0
104,0,-999,-999.0,783.0
104,0,-999,-999.0,329.0
104,1,0,50.0,400.0
104,0,-999,-999.0,278.0
104,0,-999,-999.0,476.0
104,1,0,150.0,351.0
104,0,-999,-999.0,448.0
104,0,-999,-999.0,355.0
104,0,-999,-999.0,330.0
104,0,-999,-999.0,317.0
104,0,-999,-999.0,520.0
104,0,-999,-999.0,393.0
104,0,-999,-999.0,311.0
104,0,-999,-999.0,347.0
104,1,0,100.0,349.0
104,0,-999,-999.0,372.0
104,1,0,50.0,365.0
104,0,-999,-999.0,820.0
104,0,-999,-999.0,453.0
104,1,0,50.0,386.0
104,0,-999,-999.0,426.0
104,0,-999,-999.0,387.0
104,0,-999,-999.0,410.0
104,0,-999,-999.0,336.0
104,1,0,50.0,408.0
104,0,-999,-999.0,300.0
104,0,-999,-999.0,358.0
104,0,-999,-999.0,331.0
104,1,0,50.0,363.0
104,1,1,50.0,-999.0
104,0,-999,-999.0,419.0
104,0,-999,-999.0,519.0
104,0,-999,-999.0,366.0
104,1,0,100.0,428.0
104,1,1,50.0,-999.0
104,0,-999,-999.0,348.0
104,0,-999,-999.0,504.0
104,1,0,100.0,455.0
104,1,0,50.0,408.0
104,0,-999,-999.0,663.0
104,0,-999,-999.0,451.0
104,0,-999,-999.0,472.0
104,0,-999,-999.0,599.0
104,0,-999,-999.0,676.0
104,0,-999,-999.0,613.0
104,0,-999,-999.0,610.0
104,1,1,50.0,-999.0
104,0,-999,-999.0,478.0
104,0,-999,-999.0,381.0
104,0,-999,-999.0,482.0
104,0,-999,-999.0,338.0
104,0,-999,-999.0,239.0
104,0,-999,-999.0,381.0
104,0,-999,-999.0,388.0
105,0,-999,-999.0,454.0
105,1,0,450.0,530.0
105,0,-999,-999.0,909.0
105,1,1,500.0,-999.0
105,0,-999,-999.0,637.0
105,0,-999,-999.0,650.0
105,0,-999,-999.0,847.0
105,1,1,550.0,-999.0
105,0,-999,-999.0,483.0
105,0,-999,-999.0,822.0
105,0,-999,-999.0,826.0
105,1,0,600.0,741.0
105,1,1,400.0,-999.0
105,0,-999,-999.0,620.0
105,0,-999,-999.0,1010.0
105,0,-999,-999.0,908.0
105,0,-999,-999.0,917.0
105,0,-999,-999.0,1176.0
105,0,-999,-999.0,1157.0
105,0,-999,-999.0,869.0
105,1,0,550.0,715.0
105,0,-999,-999.0,923.0
105,1,0,500.0,1188.0
105,0,-999,-999.0,564.0
105,0,-999,-999.0,796.0
105,1,1,450.0,-999.0
105,0,-999,-999.0,807.0
105,0,-999,-999.0,1151.0
105,0,-999,-999.0,866.0
105,0,-999,-999.0,900.0
105,0,-999,-999.0,812.0
105,0,-999,-999.0,675.0
105,0,-999,-999.0,755.0
105,0,-999,-999.0,662.0
105,1,1,500.0,-999.0
105,0,-999,-999.0,684.0
105,0,-999,-999.0,541.0
105,0,-999,-999.0,772.0
105,0,-999,-999.0,678.0
105,0,-999,-999.0,586.0
105,0,-999,-999.0,965.0
105,0,-999,-999.0,872.0
105,1,0,550.0,781.0
105,0,-999,-999.0,996.0
105,0,-999,-999.0,738.0
105,0,-999,-999.0,985.0
105,0,-999,-999.0,793.0
105,0,-999,-999.0,858.0
105,1,1,500.0,-999.0
105,0,-999,-999.0,781.0
105,1,1,550.0,-999.0
105,0,-999,-999.0,805.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,964.0
105,0,-999,-999.0,911.0
105,0,-999,-999.0,680.0
105,1,0,650.0,807.0
105,0,-999,-999.0,912.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,965.0
105,0,-999,-999.0,896.0
105,1,1,450.0,-999.0
105,0,-999,-999.0,841.0
105,1,0,650.0,837.0
105,0,-999,-999.0,816.0
105,0,-999,-999.0,812.0
105,0,-999,-999.0,913.0
105,0,-999,-999.0,879.0
105,0,-999,-999.0,1113.0
105,0,-999,-999.0,1025.0
105,0,-999,-999.0,645.0
105,0,-999,-999.0,713.0
105,0,-999,-999.0,639.0
105,0,-999,-999.0,892.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,969.0
105,0,-999,-999.0,855.0
105,1,0,600.0,795.0
105,0,-999,-999.0,765.0
105,0,-999,-999.0,960.0
105,1,1,550.0,-999.0
105,1,0,600.0,714.0
105,0,-999,-999.0,1062.0
105,1,1,550.0,-999.0
105,0,-999,-999.0,866.0
105,0,-999,-999.0,968.0
105,0,-999,-999.0,1176.0
105,0,-999,-999.0,1056.0
105,0,-999,-999.0,887.0
105,0,-999,-999.0,1110.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,779.0
105,1,1,650.0,-999.0
105,0,-999,-999.0,755.0
105,0,-999,-999.0,811.0
105,0,-999,-999.0,1117.0
105,0,-999,-999.0,1016.0
105,0,-999,-999.0,1115.0
105,1,0,700.0,827.0
105,0,-999,-999.0,986.0
105,1,0,650.0,1089.0
105,0,-999,-999.0,853.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,895.0
105,0,-999,-999.0,808.0
105,1,0,650.0,776.0
105,1,1,650.0,-999.0
105,0,-999,-999.0,834.0
105,1,0,700.0,899.0
105,0,-999,-999.0,1102.0
105,0,-999,-999.0,1251.0
105,0,-999,-999.0,1099.0
105,1,0,650.0,1185.0
105,0,-999,-999.0,538.0
105,0,-999,-999.0,766.0
105,0,-999,-999.0,707.0
105,1,0,600.0,630.0
105,0,-999,-999.0,454.0
105,0,-999,-999.0,1028.0
105,0,-999,-999.0,1055.0
105,0,-999,-999.0,983.0
105,1,0,550.0,760.0
105,0,-999,-999.0,920.0
105,0,-999,-999.0,755.0
105,0,-999,-999.0,1185.0
105,0,-999,-999.0,1256.0
105,0,-999,-999.0,1202.0
105,0,-999,-999.0,935.0
105,0,-999,-999.0,1035.0
105,0,-999,-999.0,748.0
105,0,-999,-999.0,798.0
105,0,-999,-999.0,774.0
105,1,1,500.0,-999.0
105,0,-999,-999.0,1028.0
105,0,-999,-999.0,800.0
105,0,-999,-999.0,908.0
105,0,-999,-999.0,897.0
105,0,-999,-999.0,813.0
105,0,-999,-999.0,870.0
105,0,-999,-999.0,771.0
105,1,0,550.0,757.0
105,1,0,500.0,724.0
105,0,-999,-999.0,1109.0
105,1,0,550.0,433.0
105,0,-999,-999.0,1091.0
105,1,1,450.0,-999.0
105,0,-999,-999.0,826.0
105,0,-999,-999.0,1177.0
105,1,1,500.0,-999.0
105,0,-999,-999.0,879.0
105,1,1,550.0,-999.0
105,0,-999,-999.0,819.0
105,0,-999,-999.0,848.0
105,0,-999,-999.0,895.0
105,0,-999,-999.0,855.0
105,0,-999,-999.0,1057.0
105,0,-999,-999.0,1040.0
105,0,-999,-999.0,943.0
105,0,-999,-999.0,1015.0
105,0,-999,-999.0,954.0
105,0,-999,-999.0,1107.0
105,0,-999,-999.0,853.0
105,0,-999,-999.0,695.0
105,1,0,600.0,747.0
105,1,1,550.0,-999.0
105,0,-999,-999.0,825.0
105,0,-999,-999.0,888.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,843.0
105,0,-999,-999.0,1129.0
105,0,-999,-999.0,753.0
105,1,0,650.0,968.0
105,0,-999,-999.0,1072.0
105,0,-999,-999.0,969.0
105,0,-999,-999.0,797.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,899.0
105,1,0,650.0,679.0
105,0,-999,-999.0,842.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,902.0
105,0,-999,-999.0,645.0
105,0,-999,-999.0,556.0
105,1,1,500.0,-999.0
105,1,0,650.0,770.0
105,0,-999,-999.0,830.0
105,0,-999,-999.0,775.0
105,0,-999,-999.0,1122.0
105,0,-999,-999.0,1042.0
105,0,-999,-999.0,628.0
105,0,-999,-999.0,808.0
105,0,-999,-999.0,621.0
105,1,1,500.0,-999.0
105,1,1,550.0,-999.0
105,0,-999,-999.0,791.0
105,0,-999,-999.0,951.0
105,0,-999,-999.0,669.0
105,0,-999,-999.0,1212.0
105,0,-999,-999.0,664.0
105,1,0,600.0,834.0
105,0,-999,-999.0,769.0
105,1,1,550.0,-999.0
105,0,-999,-999.0,759.0
105,0,-999,-999.0,921.0
105,0,-999,-999.0,1039.0
105,0,-999,-999.0,1010.0
105,0,-999,-999.0,844.0
105,1,0,600.0,723.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,965.0
105,0,-999,-999.0,1070.0
105,0,-999,-999.0,975.0
105,0,-999,-999.0,1043.0
105,0,-999,-999.0,1170.0
105,0,-999,-999.0,893.0
105,0,-999,-999.0,968.0
105,0,-999,-999.0,937.0
105,0,-999,-999.0,1038.0
105,0,-999,-999.0,579.0
105,0,-999,-999.0,925.0
105,0,-999,-999.0,1128.0
105,0,-999,-999.0,817.0
105,1,0,650.0,1236.0
105,1,1,600.0,-999.0
105,0,-999,-999.0,907.0
105,0,-999,-999.0,934.0
105,0,-999,-999.0,731.0
105,0,-999,-999.0,1208.0
105,1,1,650.0,-999.0
105,1,0,700.0,784.0
105,1,0,650.0,1268.0
105,1,1,600.0,-999.0
